ID;FullName;CityName;OblName
3020;Новопавловск, Ставропольский край;Новопавловск;Ставропольский край
1483;Новоселицкое, Ставропольский край;Новоселицкое;Ставропольский край
1274;Новотерский, Ставропольский край;Новотерский;Ставропольский край
3021;Новотроицкая, Ставропольский край;Новотроицкая;Ставропольский край
3022;Обильное, Ставропольский край;Обильное;Ставропольский край
15380;Ореховая роща, Георгиевский район, Ставропольский ;Ореховая роща, Георгиевский район;Ставропольский край
3023;Первомайский, Ставропольский край;Первомайский;Ставропольский край
3024;Подкумок, Ставропольский край;Подкумок;Ставропольский край
151;Пятигорск;Пятигорск;Ставропольский край
13583;Пятигорский, Ставропольский край;Пятигорский;Ставропольский край
3025;Рыздвяный, Ставропольский край;Рыздвяный;Ставропольский край
1484;Светлоград, Ставропольский край;Светлоград;Ставропольский край
1485;Солнечнодольск, Ставропольский край;Солнечнодольск;Ставропольский край
1486;Солуно-Дмитриевское, Ставропольский край;Солуно-Дмитриевское;Ставропольский край
439;Ставрополь;Ставрополь;Ставропольский край
13569;станица Александрийская, Ставропольский край;станица Александрийская;Ставропольский край
13580;станица Бекешевская, Ставропольский край;станица Бекешевская;Ставропольский край
13581;станица Боргустанская, Ставропольский край;станица Боргустанская;Ставропольский край
13571;станица Лысогорская, Ставропольский край;станица Лысогорская;Ставропольский край
13577;станица Марьинская, Ставропольский край;станица Марьинская;Ставропольский край
13573;станица Подгорная, Ставропольский край;станица Подгорная;Ставропольский край
13578;станица Советская, Ставропольский край;станица Советская;Ставропольский край
13579;станица Старопавловская, Ставропольский край;станица Старопавловская;Ставропольский край
3026;Старомарьевка, Ставропольский край;Старомарьевка;Ставропольский край
13501;Суворовская, Ставропольский край;Суворовская;Ставропольский край
1879;Тарский, Ставропольский край;Тарский;Ставропольский край
3027;Татарка, Ставропольский край;Татарка;Ставропольский край
13584;Этока, Ставропольский край;Этока;Ставропольский край
13585;Юца, Ставропольский край;Юца;Ставропольский край
13586;Ясная Поляна, Ставропольский край;Ясная Поляна;Ставропольский край
3028;Бокино, Тамбовская обл.;Бокино;Тамбовская обл.
14310;Дмитриевка, Никифоровский р-н, Тамбовская обл.;Дмитриевка, Никифоровский р-н;Тамбовская обл.
3030;Жердевка, Тамбовская обл.;Жердевка;Тамбовская обл.
13980;Зеленый Гай, Тамбовская обл.;Зеленый Гай;Тамбовская обл.
3031;Знаменка, Тамбовская обл.;Знаменка;Тамбовская обл.
14596;Инжавино, Тамбовская обл.;Инжавино;Тамбовская обл.
3032;Кирсанов, Тамбовская обл.;Кирсанов;Тамбовская обл.
3033;Комсомолец, Тамбовская обл.;Комсомолец;Тамбовская обл.
377;Котовск, Тамбовская обл.;Котовск;Тамбовская обл.
380;Мичуринск, Тамбовская обл.;Мичуринск;Тамбовская обл.
14312;Мордово, Тамбовская обл.;Мордово;Тамбовская обл.
3034;Моршанск, Тамбовская обл.;Моршанск;Тамбовская обл.
14313;Мучкапский, Тамбовская обл.;Мучкапский;Тамбовская обл.
14320;Никифоровка, Никифоровский р-н, Тамбовская обл.;Никифоровка, Никифоровский р-н;Тамбовская обл.
14306;Новая Ляда, Тамбовская обл.;Новая Ляда;Тамбовская обл.
3036;Первомайский, Тамбовская обл.;Первомайский;Тамбовская обл.
14318;Петровское, Петровский р-н, Тамбовская обл.;Петровское, Петровский р-н;Тамбовская обл.
14319;Пичаево, Тамбовская обл.;Пичаево;Тамбовская обл.
371;Рассказово, Тамбовская обл.;Рассказово;Тамбовская обл.
3035;Ржакса, Тамбовская обл.;Ржакса;Тамбовская обл.
14309;Сосновка, Сосновский р-н, Тамбовская обл.;Сосновка, Сосновский р-н;Тамбовская обл.
14315;Староюрьево, Тамбовская обл.;Староюрьево;Тамбовская обл.
14308;Стрельцы с., Тамбовский р-н, Тамбовская обл.;Стрельцы с., Тамбовский р-н;Тамбовская обл.
3029;Строитель, Тамбовская обл.;Строитель;Тамбовская обл.
298;Тамбов;Тамбов;Тамбовская обл.
14311;Токаревка, Тамбовская обл.;Токаревка;Тамбовская обл.
3037;Уварово, Тамбовская обл.;Уварово;Тамбовская обл.
14314;Умет, Тамбовская обл.;Умет;Тамбовская обл.
1497;Агрыз, Татарстан респ.;Агрыз;Татарстан респ.
1498;Азнакаево, Татарстан респ.;Азнакаево;Татарстан респ.
1499;Аксубаево, Татарстан респ.;Аксубаево;Татарстан респ.
1500;Актаныш, Татарстан респ.;Актаныш;Татарстан респ.
14637;Актюбинский, Татарстан респ.;Актюбинский;Татарстан респ.
1501;Алексеевка, Бавлинский р-он, Татарстан респ.;Алексеевка, Бавлинский р-он;Татарстан респ.
3038;Алексеевское, Татарстан респ.;Алексеевское;Татарстан респ.
1533;Алькеево, Татарстан респ.;Алькеево;Татарстан респ.
1054;Альметьевск;Альметьевск;Татарстан респ.
1503;Апастово, Татарстан респ.;Апастово;Татарстан респ.
13190;Аракчино Новое, Татарстан респ.;Аракчино Новое;Татарстан респ.
13186;Аракчино Старое, Татарстан респ.;Аракчино Старое;Татарстан респ.
1504;Арск, Татарстан респ.;Арск;Татарстан респ.
1534;Атня, Татарстан респ.;Атня;Татарстан респ.
1506;Бавлы, Татарстан респ.;Бавлы;Татарстан респ.
1502;Базарные Матаки, Татарстан респ.;Базарные Матаки;Татарстан респ.
1507;Балтаси, Татарстан респ.;Балтаси;Татарстан респ.
1525;Богатые Сабы, Татарстан респ.;Богатые Сабы;Татарстан респ.
1527;Болгар, Татарстан респ.;Болгар;Татарстан респ.
1505;Большая Атня, Татарстан респ.;Большая Атня;Татарстан респ.
1514;Большие Кайбицы, Татарстан респ.;Большие Кайбицы;Татарстан респ.
1055;Бугульма, Татарстан респ.;Бугульма;Татарстан респ.
1508;Буинск, Татарстан респ.;Буинск;Татарстан респ.
3043;Васильево, Зеленодольский р-он, Татарстан респ.;Васильево, Зеленодольский р-он;Татарстан респ.
3044;Васильево, Мамадышский р-он, Татарстан респ.;Васильево, Мамадышский р-он;Татарстан респ.
1509;Верхний Услон, Татарстан респ.;Верхний Услон;Татарстан респ.
1018;Волжск, Татарстан респ.;Волжск;Татарстан респ.
13313;Восточный, Татарстан респ.;Восточный;Татарстан респ.
1510;Высокая Гора, Татарстан респ.;Высокая Гора;Татарстан респ.
3042;Дербышки, Татарстан респ.;Дербышки;Татарстан респ.
3220;Джалиль, Татарстан респ.;Джалиль;Татарстан респ.
1056;Елабуга, Татарстан респ.;Елабуга;Татарстан респ.
1512;Заинск, Татарстан респ.;Заинск;Татарстан респ.
13188;Залесный, Татарстан респ.;Залесный;Татарстан респ.
1513;Зеленодольск, Татарстан респ.;Зеленодольск;Татарстан респ.
13191;Кадышево, Татарстан респ.;Кадышево;Татарстан респ.
424;Казань;Казань;Татарстан респ.
1535;Кайбицы, Татарстан респ.;Кайбицы;Татарстан респ.
3221;Камские Поляны, Татарстан респ.;Камские Поляны;Татарстан респ.
1515;Камское Устье, Татарстан респ.;Камское Устье;Татарстан респ.
13187;Киндери, Татарстан респ.;Киндери;Татарстан респ.
13445;Кирби, Татарстан респ.;Кирби;Татарстан респ.
14483;Константиновка, Татарстан респ.;Константиновка;Татарстан респ.
1516;Кукмор, Татарстан респ.;Кукмор;Татарстан респ.
1517;Лаишево, Татарстан респ.;Лаишево;Татарстан респ.
213;Лениногорск, Татарстан респ.;Лениногорск;Татарстан респ.
13089;Макаровка, Лаишевский р-н, Татарстан респ.;Макаровка, Лаишевский р-н;Татарстан респ.
13194;Макаровка, Нижнекамский р-н, Татарстан респ.;Макаровка, Нижнекамский р-н;Татарстан респ.
14849;Малая Шильна , Татарстан респ.;Малая Шильна ;Татарстан респ.
13055;Малые Кабаны, Лаишевский р-он, Татарстан респ.;Малые Кабаны, Лаишевский р-он;Татарстан респ.
1518;Мамадыш, Татарстан респ.;Мамадыш;Татарстан респ.
1519;Менделеевск, Татарстан респ.;Менделеевск;Татарстан респ.
1520;Мензелинск, Татарстан респ.;Мензелинск;Татарстан респ.
13312;Мирный, Татарстан респ.;Мирный;Татарстан респ.
1521;Муслюмово, Татарстан респ.;Муслюмово;Татарстан респ.
433;Набережные Челны;Набережные Челны;Татарстан респ.
153;Нижнекамск;Нижнекамск;Татарстан респ.
1407;Нижняя Мактама, Татарстан респ.;Нижняя Мактама;Татарстан респ.
1522;Новошешминск, Татарстан респ.;Новошешминск;Татарстан респ.
1023;Нурлат, Татарстан респ.;Нурлат;Татарстан респ.
3041;Осиново, Татарстан респ.;Осиново;Татарстан респ.
1523;Пестрецы, Татарстан респ.;Пестрецы;Татарстан респ.
1524;Рыбная Слобода, Татарстан респ.;Рыбная Слобода;Татарстан респ.
13192;Салмачи, Татарстан респ.;Салмачи;Татарстан респ.
1526;Сарманово, Татарстан респ.;Сарманово;Татарстан респ.
14636;Совхоз Мамадышский, Татарстан респ.;Совхоз Мамадышский;Татарстан респ.
3040;Старое Дрожжаное, Татарстан респ.;Старое Дрожжаное;Татарстан респ.
13193;Сухая Река, Татарстан респ.;Сухая Река;Татарстан респ.
1528;Тетюши, Татарстан респ.;Тетюши;Татарстан респ.
1529;Тюлячи, Татарстан респ.;Тюлячи;Татарстан респ.
1531;Уруссу, Татарстан респ.;Уруссу;Татарстан респ.
3039;Усады, Татарстан респ.;Усады;Татарстан респ.
1530;Черемшан, Татарстан респ.;Черемшан;Татарстан респ.
1022;Чистополь, Татарстан респ.;Чистополь;Татарстан респ.
1511;Чувашское Дрожжаное, Татарстан респ.;Чувашское Дрожжаное;Татарстан респ.
13189;Юдино, Татарстан респ.;Юдино;Татарстан респ.
1443;Андреаполь, Тверская обл.;Андреаполь;Тверская обл.
1771;Аньково, Тверская обл.;Аньково;Тверская обл.
13373;Батино, Тверская обл.;Батино;Тверская обл.
1304;Бежецк, Тверская обл.;Бежецк;Тверская обл.
1444;Белый, Тверская обл.;Белый;Тверская обл.
3045;Бобровка, Тверская обл.;Бобровка;Тверская обл.
1445;Бологое, Тверская обл.;Бологое;Тверская обл.
15394;Васильевский Мох, Калининский ра, Тверская обл.;Васильевский Мох, Калининский ра;Тверская обл.
14369;Весьегонск, Тверская обл.;Весьегонск;Тверская обл.
1446;Вышний Волочек, Тверская обл.;Вышний Волочек;Тверская обл.
13566;Дмитрова Гора, Тверская обл.;Дмитрова Гора;Тверская обл.
14370;Жарковский, Тверская обл.;Жарковский;Тверская обл.
3046;Завидово, Тверская обл.;Завидово;Тверская обл.
3047;Заволжский, Тверская обл.;Заволжский;Тверская обл.
1447;Западная Двина, Тверская обл.;Западная Двина;Тверская обл.
13368;Змеёво, Калининский р-н, Тверская обл.;Змеёво, Калининский р-н;Тверская обл.
1448;Зубцов, Тверская обл.;Зубцов;Тверская обл.
14371;Калашниково, Тверская обл.;Калашниково;Тверская обл.
1449;Калязин, Тверская обл.;Калязин;Тверская обл.
1450;Кашин, Тверская обл.;Кашин;Тверская обл.
13327;Квакшино, Калининский р-он, Тверская обл.;Квакшино, Калининский р-он;Тверская обл.
13308;Кесова Гора, Тверская обл.;Кесова Гора;Тверская обл.
1451;Кимры, Тверская обл.;Кимры;Тверская обл.
1452;Конаково, Тверская обл.;Конаково;Тверская обл.
14372;Красномайский, Тверская обл.;Красномайский;Тверская обл.
1453;Красный Холм, Тверская обл.;Красный Холм;Тверская обл.
1454;Кувшиново, Тверская обл.;Кувшиново;Тверская обл.
1455;Лихославль, Тверская обл.;Лихославль;Тверская обл.
293;Максатиха, Тверская обл.;Максатиха;Тверская обл.
13367;Мокшино, Конаковский р-он, Тверская обл.;Мокшино, Конаковский р-он;Тверская обл.
3234;Монино, Тверская обл.;Монино;Тверская обл.
1456;Нелидово, Тверская обл.;Нелидово;Тверская обл.
13304;Нерль, Тверская обл.;Нерль;Тверская обл.
3048;Новозавидовский, Тверская обл.;Новозавидовский;Тверская обл.
15546;Озерный ЗАТО, Бологовский р-н, Тверская обл.;Озерный ЗАТО, Бологовский р-н;Тверская обл.
13385;Оленино, Тверская обл.;Оленино;Тверская обл.
1457;Осташков, Тверская обл.;Осташков;Тверская обл.
15544;Пено пгт, Пеновский р-н, Тверская обл.;Пено пгт, Пеновский р-н;Тверская обл.
938;Плоскошь, Тверская обл.;Плоскошь;Тверская обл.
15548;Рамешки, Рамешковский р-н, Тверская обл.;Рамешки, Рамешковский р-н;Тверская обл.
410;Редкино, Тверская обл.;Редкино;Тверская обл.
1458;Ржев, Тверская обл.;Ржев;Тверская обл.
13384;Садыково, Калининский р-н, Тверская обл.;Садыково, Калининский р-н;Тверская обл.
3051;Селижарово, Тверская обл.;Селижарово;Тверская обл.
13462;Сонково, Тверская обл.;Сонково;Тверская обл.
3050;Спирово, Тверская обл.;Спирово;Тверская обл.
1459;Старица, Тверская обл.;Старица;Тверская обл.
245;Тверь;Тверь;Тверская обл.
1387;Торжок, Тверская обл.;Торжок;Тверская обл.
1460;Торопец, Тверская обл.;Торопец;Тверская обл.
1461;Удомля, Тверская обл.;Удомля;Тверская обл.
3049;Черногубово, Тверская обл.;Черногубово;Тверская обл.
13460;Шорново, Конаковский р-н, Тверская обл.;Шорново, Конаковский р-н;Тверская обл.
13256;Академгородок, Томская обл.;Академгородок;Томская обл.
3055;Александровское, Томская обл.;Александровское;Томская обл.
409;Асино, Томская обл.;Асино;Томская обл.
3056;Бакчар, Томская обл.;Бакчар;Томская обл.
3057;Белый Яр, Томская обл.;Белый Яр;Томская обл.
722;Богашево, Томская обл.;Богашево;Томская обл.
14536;Вороново, Томская обл.;Вороново;Томская обл.
13261;Зональный, Томская обл.;Зональный;Томская обл.
310;Зоркальцево, Томская обл.;Зоркальцево;Томская обл.
3058;Зырянское, Томская обл.;Зырянское;Томская обл.
13857;Кандинка, Томская обл.;Кандинка;Томская обл.
725;Каргасок, Томская обл.;Каргасок;Томская обл.
13257;Каштак, Томская обл.;Каштак;Томская обл.
3054;Кедровый, Томская обл.;Кедровый;Томская обл.
2087;Кожевниково, Томская обл.;Кожевниково;Томская обл.
726;Колпашево, Томская обл.;Колпашево;Томская обл.
13262;Копылово, Томская обл.;Копылово;Томская обл.
13858;Корнилово, Томская обл.;Корнилово;Томская обл.
3053;Кривошеино, Томская обл.;Кривошеино;Томская обл.
13258;Кузовлево, Томская обл.;Кузовлево;Томская обл.
14266;Лоскутово, Томская обл.;Лоскутово;Томская обл.
13254;ЛПК 2-ой поселок, Томская обл.;ЛПК 2-ой поселок;Томская обл.
724;Мельниково, Томская обл.;Мельниково;Томская обл.
3059;Молчаново, Томская обл.;Молчаново;Томская обл.
2343;Парабель, Томская обл.;Парабель;Томская обл.
3060;Первомайское, Томская обл.;Первомайское;Томская обл.
296;Подгорное, Томская обл.;Подгорное;Томская обл.
13855;Поросино, Томская обл.;Поросино;Томская обл.
13259;Предтеченск, Томская обл.;Предтеченск;Томская обл.
13856;Рыбалово, Томская обл.;Рыбалово;Томская обл.
3052;Светлый, Томская обл.;Светлый;Томская обл.
723;Северск;Северск;Томская обл.
13255;Синий Утес, Томская обл.;Синий Утес;Томская обл.
13320;Сосновый Бор, Томская обл.;Сосновый Бор;Томская обл.
515;Стрежевой, Томская обл.;Стрежевой;Томская обл.
3061;Тегульдет, Томская обл.;Тегульдет;Томская обл.
13260;Тимирязево, Томская обл.;Тимирязево;Томская обл.
269;Томск;Томск;Томская обл.
13324;Томскнефтехим р-н, Томская обл.;Томскнефтехим р-н;Томская обл.
2090;Алексин, Тульская обл.;Алексин;Тульская обл.
2091;Арсеньево, Тульская обл.;Арсеньево;Тульская обл.
2096;Архангельское, Тульская обл.;Архангельское;Тульская обл.
2092;Белев, Тульская обл.;Белев;Тульская обл.
446;Богородицк, Тульская обл.;Богородицк;Тульская обл.
445;Венев, Тульская обл.;Венев;Тульская обл.
2093;Волово, Тульская обл.;Волово;Тульская обл.
1750;Гвардейский, Тульская обл.;Гвардейский;Тульская обл.
1959;Донской, Тульская обл.;Донской;Тульская обл.
2094;Дубна, Тульская обл.;Дубна;Тульская обл.
444;Ефремов, Тульская обл.;Ефремов;Тульская обл.
2095;Заокский, Тульская обл.;Заокский;Тульская обл.
939;Кимовск, Тульская обл.;Кимовск;Тульская обл.
2097;Киреевск, Тульская обл.;Киреевск;Тульская обл.
3062;Косая Гора, Тульская обл.;Косая Гора;Тульская обл.
2098;Куркино, Тульская обл.;Куркино;Тульская обл.
2099;Ленинский, Тульская обл.;Ленинский;Тульская обл.
3063;Менделеевский, Тульская обл.;Менделеевский;Тульская обл.
447;Новомосковск, Тульская обл.;Новомосковск;Тульская обл.
2100;Одоев, Тульская обл.;Одоев;Тульская обл.
3065;Первомайский, Тульская обл.;Первомайский;Тульская обл.
2101;Плавск, Тульская обл.;Плавск;Тульская обл.
15533;Пронь, Кимовский район, Тульская обл.;Пронь, Кимовский район;Тульская обл.
3066;Северо-Задонск, Тульская обл.;Северо-Задонск;Тульская обл.
3064;Скуратовский, Тульская обл.;Скуратовский;Тульская обл.
15577;Советск, Щекинский р-н, Тульская обл.;Советск, Щекинский р-н;Тульская обл.
14526;Стукалово, Тульская обл.;Стукалово;Тульская обл.
2106;Суворов, Тульская обл.;Суворов;Тульская обл.
2102;Теплое, Тульская обл.;Теплое;Тульская обл.
14670;ТЛ, Тульская обл.;ТЛ;Тульская обл.
150;Тула;Тула;Тульская обл.
2103;Узловая, Тульская обл.;Узловая;Тульская обл.
2104;Чернь, Тульская обл.;Чернь;Тульская обл.
2105;Щекино, Тульская обл.;Щекино;Тульская обл.
449;Ясногорск, Тульская обл.;Ясногорск;Тульская обл.
3067;Ак-Довурак, Тыва респ.;Ак-Довурак;Тыва респ.
3073;Каа-Хем, Тыва респ.;Каа-Хем;Тыва респ.
871;Кызыл, Тыва респ.;Кызыл;Тыва респ.
3070;Кызыл-Мажалык, Тыва респ.;Кызыл-Мажалык;Тыва респ.
3074;Мугур-Аксы, Тыва респ.;Мугур-Аксы;Тыва респ.
3072;Сарыг-Сеп, Тыва респ.;Сарыг-Сеп;Тыва респ.
3077;Тоора-Хем, Тыва респ.;Тоора-Хем;Тыва респ.
3076;Туран, Тыва респ.;Туран;Тыва респ.
3069;Тээли, Тыва респ.;Тээли;Тыва респ.
3075;Хандагайты, Тыва респ.;Хандагайты;Тыва респ.
3071;Чадан, Тыва респ.;Чадан;Тыва респ.
3078;Шагонар, Тыва респ.;Шагонар;Тыва респ.
3068;Эрзин, Тыва респ.;Эрзин;Тыва респ.
14633;Абатское, Тюменская обл.;Абатское;Тюменская обл.
3088;Антипино, Нижнетавдинский р-он, Тюменская обл.;Антипино, Нижнетавдинский р-он;Тюменская обл.
3087;Антипино, Тюменский р-он, Тюменская обл.;Антипино, Тюменский р-он;Тюменская обл.
1751;Армизонское, Тюменская обл.;Армизонское;Тюменская обл.
14632;Аромашево, Тюменская обл.;Аромашево;Тюменская обл.
14250;Архангельское, Тюменская обл.;Архангельское;Тюменская обл.
13928;Аслана, Тюменская обл.;Аслана;Тюменская обл.
13793;Бархатово, Тюменская обл.;Бархатово;Тюменская обл.
14631;Бердюжье, Тюменская обл.;Бердюжье;Тюменская обл.
13318;Березняки, Тюменская обл.;Березняки;Тюменская обл.
13815;Беркут, Тюменская обл.;Беркут;Тюменская обл.
3079;Богандинский, Тюменская обл.;Богандинский;Тюменская обл.
14634;Большое Сорокино, Тюменская обл.;Большое Сорокино;Тюменская обл.
14255;Борки, Викуловский р-н, Тюменская обл.;Борки, Викуловский р-н;Тюменская обл.
14245;Борки, Тюменский р-н, Тюменская обл.;Борки, Тюменский р-н;Тюменская обл.
13817;Боровинка, Тюменская обл.;Боровинка;Тюменская обл.
922;Боровский, Тюменская обл.;Боровский;Тюменская обл.
13825;Буньково, Тюменская обл.;Буньково;Тюменская обл.
14252;Вагай, Тюменская обл.;Вагай;Тюменская обл.
13782;Велижаны, Тюменская обл.;Велижаны;Тюменская обл.
13354;Верхний Бор, Тюменская обл.;Верхний Бор;Тюменская обл.
14683;Викулово, Тюменская обл.;Викулово;Тюменская обл.
3080;Винзили, Тюменская обл.;Винзили;Тюменская обл.
13860;Голышманово, Тюменская обл.;Голышманово;Тюменская обл.
13818;Горьковка, Тюменская обл.;Горьковка;Тюменская обл.
14242;Гусево, Тюменская обл.;Гусево;Тюменская обл.
14243;Дербыши, Тюменская обл.;Дербыши;Тюменская обл.
13783;Дубровное, Вагайский р-н, Тюменская обл.;Дубровное, Вагайский р-н;Тюменская обл.
13827;Дубровное, Ярковский р-н, Тюменская обл.;Дубровное, Ярковский р-н;Тюменская обл.
3082;Ембаево, Тюменская обл.;Ембаево;Тюменская обл.
13791;Емуртлинский, Тюменская обл.;Емуртлинский;Тюменская обл.
14248;Заводопетровское, Тюменская обл.;Заводопетровское;Тюменская обл.
619;Заводоуковск, Тюменская обл.;Заводоуковск;Тюменская обл.
14241;Зубарева, Тюменская обл.;Зубарева;Тюменская обл.
13823;Ингалинское, Тюменская обл.;Ингалинское;Тюменская обл.
13394;Исетское, Исетский р-н, Тюменская обл.;Исетское, Исетский р-н;Тюменская обл.
620;Ишим, Тюменская обл.;Ишим;Тюменская обл.
14635;Казанское, Тюменская обл.;Казанское;Тюменская обл.
13242;Казарово, Тюменская обл.;Казарово;Тюменская обл.
14239;Каменка, Тюменский р-н, Тюменская обл.;Каменка, Тюменский р-н;Тюменская обл.
1178;Каскара, Тюменская обл.;Каскара;Тюменская обл.
13788;Киево, Тюменская обл.;Киево;Тюменская обл.
13134;Княжево, Тюменская обл.;Княжево;Тюменская обл.
14685;Колесниково, Тюменская обл.;Колесниково;Тюменская обл.
13355;Комарово, Тюменская обл.;Комарово;Тюменская обл.
13792;Коммунар, Тюменская обл.;Коммунар;Тюменская обл.
13824;Коркино, Тюменская обл.;Коркино;Тюменская обл.
13820;Красново, Тюменская обл.;Красново;Тюменская обл.
15248;Криводаново, Тюменская обл.;Криводаново;Тюменская обл.
14251;Кукушки, Тюменская обл.;Кукушки;Тюменская обл.
13785;Кулаково, Тюменская обл.;Кулаково;Тюменская обл.
13428;Кулига, Тюменская обл.;Кулига;Тюменская обл.
13930;Лебедевка, Тюменская обл.;Лебедевка;Тюменская обл.
13245;Луговое, Тюменская обл.;Луговое;Тюменская обл.
3226;Лыткина пос., Тобольский р-он, Тюменская обл.;Лыткина пос., Тобольский р-он;Тюменская обл.
3083;Мальково, Тюменская обл.;Мальково;Тюменская обл.
13929;Масали, Тюменская обл.;Масали;Тюменская обл.
3084;Матмасы, Тюменская обл.;Матмасы;Тюменская обл.
13243;Метелево, Тюменская обл.;Метелево;Тюменская обл.
13794;Минино, Тюменская обл.;Минино;Тюменская обл.
13423;Мичурино, Тюменская обл.;Мичурино;Тюменская обл.
14240;Молчанова, Тюменская обл.;Молчанова;Тюменская обл.
1172;Московский, Тюменская обл.;Московский;Тюменская обл.
13859;Муллаши, Тюменская обл.;Муллаши;Тюменская обл.
1850;Нижняя Тавда, Тюменская обл.;Нижняя Тавда;Тюменская обл.
13828;Новая Заимка, Тюменская обл.;Новая Заимка;Тюменская обл.
13819;Новолыбаево, Тюменская обл.;Новолыбаево;Тюменская обл.
3085;Новотарманский, Тюменская обл.;Новотарманский;Тюменская обл.
3086;Ожогино, Тюменский р-н, Тюменская обл.;Ожогино, Тюменский р-н;Тюменская обл.
14253;Окуневское, Тюменская обл.;Окуневское;Тюменская обл.
1849;Омутинское, Тюменская обл.;Омутинское;Тюменская обл.
13787;Онохино, Тюменская обл.;Онохино;Тюменская обл.
13826;Падун, Тюменская обл.;Падун;Тюменская обл.
13117;Патрушево, Тюменская обл.;Патрушево;Тюменская обл.
13786;Перевалово, Тюменская обл.;Перевалово;Тюменская обл.
13246;Плеханово, Тюменская обл.;Плеханово;Тюменская обл.
14257;Покровка, Викуловский р-н, Тюменская обл.;Покровка, Викуловский р-н;Тюменская обл.
14256;Покровка, Заводоуковский р-н, Тюменская обл.;Покровка, Заводоуковский р-н;Тюменская обл.
14258;Покровка, Сладковский р-н, Тюменская обл.;Покровка, Сладковский р-н;Тюменская обл.
14254;Покровка, Сорокинский р-н, Тюменская обл.;Покровка, Сорокинский р-н;Тюменская обл.
14246;Покровское, Тюменская обл.;Покровское;Тюменская обл.
13790;Пятково, Тюменская обл.;Пятково;Тюменская обл.
13789;Рафайлово, Тюменская обл.;Рафайлово;Тюменская обл.
15249;Решетникова, Тюменская обл.;Решетникова;Тюменская обл.
13319;Рощино, Тюменская обл.;Рощино;Тюменская обл.
15251;Салаирка, Тюменская обл.;Салаирка;Тюменская обл.
14684;Сладково , Тюменская обл.;Сладково ;Тюменская обл.
13814;Солобоево, Тюменская обл.;Солобоево;Тюменская обл.
13822;Сосновка, Заводоуковский р-н, Тюменская обл.;Сосновка, Заводоуковский р-н;Тюменская обл.
13821;Старая Заимка, Тюменская обл.;Старая Заимка;Тюменская обл.
15235;Субботина, Тюменская обл.;Субботина;Тюменская обл.
13816;Суерка, Тюменская обл.;Суерка;Тюменская обл.
512;Тобольск, Тюменская обл.;Тобольск;Тюменская обл.
15250;Туринский, Тюменская обл.;Туринский;Тюменская обл.
13329;Туртас, Тюменская обл.;Туртас;Тюменская обл.
252;Тюмень;Тюмень;Тюменская обл.
14244;Тюнево, Тюменская обл.;Тюнево;Тюменская обл.
13497;Уват, Тюменская обл.;Уват;Тюменская обл.
1466;Упорово, Тюменская обл.;Упорово;Тюменская обл.
14247;Усалка, Тюменская обл.;Усалка;Тюменская обл.
13784;Успенка, Тюменская обл.;Успенка;Тюменская обл.
13244;Утяшево, Тюменская обл.;Утяшево;Тюменская обл.
13424;Червишево, Тюменская обл.;Червишево;Тюменская обл.
15234;Чикча, Тюменская обл.;Чикча;Тюменская обл.
13795;Шорохово, Тюменская обл.;Шорохово;Тюменская обл.
13813;Щучье, Тюменская обл.;Щучье;Тюменская обл.
13958;Юргинский, Тюменская обл.;Юргинский;Тюменская обл.
15247;Якуши, Тюменская обл.;Якуши;Тюменская обл.
617;Ялуторовск, Тюменская обл.;Ялуторовск;Тюменская обл.
15241;Яр, Тюменская обл.;Яр;Тюменская обл.
3081;Ярково, Тюменская обл.;Ярково;Тюменская обл.
3097;Алнаши, Удмуртия респ.;Алнаши;Удмуртия респ.
3098;Балезино, Удмуртия респ.;Балезино;Удмуртия респ.
14650;Вавож, Удмуртия респ.;Вавож;Удмуртия респ.
3089;Воткинск, Удмуртия респ.;Воткинск;Удмуртия респ.
561;Глазов, Удмуртия респ.;Глазов;Удмуртия респ.
14653;Дебесы, Удмуртия респ.;Дебесы;Удмуртия респ.
3090;Завьялово, Удмуртия респ.;Завьялово;Удмуртия респ.
3091;Игра, Удмуртия респ.;Игра;Удмуртия респ.
224;Ижевск;Ижевск;Удмуртия респ.
15582;Кама, Удмуртия респ.;Кама;Удмуртия респ.
3099;Камбарка, Удмуртия респ.;Камбарка;Удмуртия респ.
3100;Каракулино, Удмуртия респ.;Каракулино;Удмуртия респ.
14651;Кез, Удмуртия респ.;Кез;Удмуртия респ.
15581;Кизнер, Удмуртия респ.;Кизнер;Удмуртия респ.
14747;Киясово, Удмуртия респ.;Киясово;Удмуртия респ.
15583;Костино, Сарапульский р-н, Удмуртия респ.;Костино, Сарапульский р-н;Удмуртия респ.
14748;Красногорское, Удмуртия респ.;Красногорское;Удмуртия респ.
3092;Малая Пурга, Удмуртия респ.;Малая Пурга;Удмуртия респ.
15586;Малая Чепца, Удмуртия респ.;Малая Чепца;Удмуртия респ.
15593;Миндерево, Малопургинский р-н, Удмуртия респ.;Миндерево, Малопургинский р-н;Удмуртия респ.
1871;Можга, Удмуртия респ.;Можга;Удмуртия респ.
15579;п. Новый, Удмуртия респ.;п. Новый;Удмуртия респ.
15580;п.Грахово, Удмуртия респ.;п.Грахово;Удмуртия респ.
491;Сарапул, Удмуртия респ.;Сарапул;Удмуртия респ.
15578;Селты, Селтинский р-н, Удмуртия респ.;Селты, Селтинский р-н;Удмуртия респ.
